loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,issue_d_Jan-2019,issue_d_Mar-2019,initial_list_status_w,next_pymnt_d_May-2019,application_type_Joint App,loan_status
35000,0.1691,868.15,92000,15.31,2,1,16,0,22051,48,35000,35000,0,0,0,0,0,0,0,0,0,1,0,0,59871,1,3,1,2,7,37820,84,1,2,12406,52,70300,1,1,4,4,3991,35849,38.1,0,0,170,302,6,6,6,29,0,2,4,4,7,16,12,13,29,4,16,0,0,2,2,97.9,28.6,0,0,115509,59871,57900,45209,1,0,0,1,0,1,0,0,1,0,high_risk
6000,0.1797,216.83,58500,22.95,0,1,11,0,5114,16,5613.33,5613.33,635.51,635.51,386.67,248.84,0,0,0,216.83,0,1,0,5873,36190,1,3,2,2,4,31076,71,0,0,1419,61,14900,2,0,4,2,3290,990,67,0,0,161,170,27,4,0,148,1,1,2,4,2,2,7,8,8,4,11,0,0,0,2,92.9,0,0,0,58983,36190,3000,44083,0,0,1,0,0,1,0,1,1,0,low_risk
6000,0.0702,185.32,43000,14.15,0,0,7,0,0,15,5532.02,5532.02,554.26,554.26,467.98,86.28,0,0,0,200,0,1,0,0,190938,1,3,1,2,8,31930,86,0,1,0,56,19900,1,1,2,4,27277,16500,0,0,0,206,194,24,6,1,48,8,0,0,0,2,4,8,3,6,0,7,0,0,0,2,100,0,0,0,216850,31930,16500,36950,1,0,0,0,0,1,0,1,1,0,low_risk
7500,0.0819,235.69,143000,11.25,0,1,12,1,10580,15,6942.71,6919.56,698.54,696.21,557.29,141.25,0,0,0,235.69,0,1,0,0,330819,1,4,1,2,12,40154,69,2,3,3980,56,32100,3,0,7,5,27568,17758,32.5,0,0,158,157,3,3,2,20,3,0,5,7,5,5,5,7,8,7,12,0,0,0,3,100,40,1,0,384333,50734,26300,58649,1,0,0,0,0,1,0,0,1,1,low_risk
12000,0.1298,272.92,70000,23.81,0,1,17,0,18179,23,11565.98,11565.98,797.13,797.13,434.02,363.11,0,0,0,272.92,0,1,0,0,171086,2,5,0,2,16,33368,61,3,5,3831,55,34100,2,0,1,8,10693,8854,61.3,0,0,139,156,5,5,1,9,0,0,6,8,8,9,8,11,14,8,17,0,0,0,4,95.5,14.3,0,0,202797,51547,22900,47572,1,0,0,0,0,1,0,0,1,0,low_risk
18000,0.0819,366.62,44000,11.73,0,2,9,0,16359,21,17263.69,17263.69,1079.38,1079.38,736.31,343.07,0,0,0,366.62,0,1,0,0,20278,0,4,0,0,80,3919,27,0,1,7772,23,74300,0,0,3,1,2253,57941,22,0,0,173,469,19,19,0,19,0,0,5,5,5,9,10,5,11,5,9,0,0,0,0,100,0,0,0,88800,20278,74300,14500,0,0,1,0,0,1,0,0,1,0,low_risk
13200,0.118,292.3,40000,30.06,0,0,13,0,11593,27,12873.4,12873.4,575.95,575.95,326.6,249.35,0,0,0,292.3,0,1,0,0,35183,0,2,0,2,15,23590,77,0,1,4639,49,41100,1,1,0,3,2706,11992,48.5,0,0,23,493,20,15,4,49,23,1,4,5,4,9,2,11,21,5,13,0,0,0,0,92,25,0,0,71763,35183,23300,30663,0,0,1,0,0,1,0,0,0,0,low_risk
8000,0.0702,247.09,64000,10.29,0,0,14,0,2428,25,7598.25,7598.25,486.38,486.38,401.75,84.63,0,0,0,247.09,0,1,0,0,399366,1,1,0,1,16,28222,84,0,0,562,32,61200,1,3,4,2,30720,19750,3.7,0,0,70,150,30,4,1,30,5,0,2,4,4,8,3,12,21,4,14,0,0,0,1,100,0,0,0,464903,30650,20500,33678,1,0,0,0,0,1,0,1,0,1,low_risk
24000,0.1992,634.79,75000,16.83,0,2,9,1,4892,16,23278.99,23254.74,1837.97,1836.06,721.01,1116.96,0,0,0,634.79,0,1,0,0,196971,3,3,2,4,1,43082,88,1,3,1718,75,14800,6,1,3,8,21886,396,82.8,0,0,119,139,3,1,1,3,3,0,2,4,2,2,8,5,7,4,9,0,0,0,3,100,50,1,0,216129,47974,2300,49126,1,0,0,0,1,1,0,0,1,0,low_risk
20000,0.1614,487.86,72500,25.41,0,0,15,0,21145,26,19334.55,19310.38,1418.75,1416.98,665.45,753.3,0,0,0,487.86,0,1,0,0,267945,2,4,3,3,3,40431,62,1,2,12753,47,65200,1,4,5,7,17863,29085,32,0,0,197,79,7,3,3,7,3,0,2,3,5,7,9,9,13,3,15,0,0,0,4,100,20,0,0,342508,61576,42800,67508,0,0,1,0,0,1,0,0,1,0,low_risk
32000,0.1447,752.41,98000,21.26,0,0,10,0,28624,15,31262.49,31262.49,1440.51,1440.51,737.51,703,0,0,0,752.41,0,1,0,0,45414,0,2,0,0,26,16790,45,0,0,13810,65,33000,0,0,1,0,5046,2876,90.9,0,0,96,116,26,26,0,26,7,0,6,6,6,8,6,7,9,6,10,0,0,0,0,100,83.3,0,0,70387,45414,31500,37387,0,1,0,1,0,1,0,1,0,0,low_risk
5000,0.0881,158.56,51000,14.94,0,1,26,0,3556,45,4755.4,4755.4,311,311,244.6,66.4,0,0,0,158.56,0,1,0,0,214818,3,3,2,2,5,74808,94,2,10,1096,17,99500,3,0,3,13,8262,68500,3.1,0,0,189,181,4,4,1,4,5,0,6,9,12,17,7,22,37,9,26,0,0,0,4,100,0,0,0,308123,78364,70700,67330,1,0,0,0,0,1,0,0,0,0,low_risk
2000,0.118,66.24,20000,27.61,0,1,12,0,1630,16,1858.9,1835.67,195.44,193,141.1,54.34,0,0,0,66.24,0,1,0,0,54400,1,4,1,1,5,52770,66,1,3,647,25,22400,2,0,2,4,4533,3340,22.3,0,0,77,65,9,5,0,34,5,0,2,4,3,3,6,8,9,4,12,0,0,0,2,100,0,0,0,75816,54400,4300,53416,0,0,1,0,0,1,0,0,1,0,low_risk
17000,0.1072,367.26,63600,32.75,0,1,13,0,12877,30,16567.29,16567.29,709.21,709.21,432.71,276.5,0,0,0,367.26,0,1,0,0,35308,0,2,0,0,34,22431,48,0,0,8884,39,43400,0,8,1,0,2716,13416,39.8,0,0,143,198,40,34,2,50,5,2,1,6,3,4,9,11,19,6,13,0,0,0,0,93.3,0,0,0,90400,35308,22300,47000,1,0,0,0,0,1,0,0,0,0,low_risk
10000,0.1072,326.07,101000,13.39,0,0,11,0,10769,23,9283.43,9283.43,963.32,963.32,716.57,246.75,0,0,0,326.07,0,1,0,0,46433,0,2,0,2,16,35664,57,2,4,5100,42,29700,4,1,2,6,4221,15223,37.4,0,0,103,53,9,9,0,11,9,0,7,8,7,10,9,9,14,8,11,0,0,0,2,100,14.3,0,0,80758,46433,24300,51058,0,0,1,0,0,1,0,0,1,0,low_risk
9900,0.0819,311.1,70000,24.65,0,0,11,0,19319,19,9164.4,9164.4,922.04,922.04,735.6,186.44,0,0,0,311.1,0,1,0,0,301134,0,3,1,2,10,39132,69,0,0,14725,58,44000,1,1,3,3,27376,22681,46,0,0,146,172,31,8,2,31,10,0,4,4,6,7,6,7,11,4,11,0,0,0,2,94.7,16.7,0,0,344744,58451,42000,56744,1,0,0,0,0,1,0,1,1,0,low_risk
30000,0.118,664.31,127000,30.7,0,0,26,0,73850,45,28881.14,28881.14,1943.76,1943.76,1118.86,824.9,0,0,0,664.31,0,1,0,0,351845,3,6,1,2,5,49775,46,0,0,19868,50,139500,2,0,4,4,13533,54450,57.6,0,0,125,266,38,5,5,38,7,0,13,13,17,20,11,19,29,13,26,0,0,0,3,100,41.2,0,0,478396,123625,128300,108840,1,0,0,0,0,1,0,0,1,0,low_risk
14000,0.0881,443.96,24000,28.9,0,0,7,0,5866,7,13315.14,13315.14,870.79,870.79,684.86,185.93,0,0,0,443.96,0,1,0,0,275234,1,2,0,1,16,10154,73,0,1,2243,54,15800,1,0,3,3,39319,3084,54.6,0,0,26,76,13,4,1,13,6,0,3,4,3,3,2,4,4,4,7,0,0,0,1,100,33.3,0,0,290000,16020,6800,14000,1,0,0,0,0,1,0,1,0,1,low_risk
5600,0.1447,192.68,225000,33.06,0,0,15,0,48341,29,5219.99,5196.69,566.79,564.26,380.01,186.78,0,0,0,192.68,0,1,0,0,132032,1,4,1,1,10,83132,81,1,1,11692,68,73500,2,1,5,3,8802,19159,71.6,0,0,127,203,7,6,1,7,2,0,9,9,9,10,13,10,14,9,15,0,0,0,3,100,88.9,0,0,258839,132032,67500,184558,1,0,0,0,0,1,0,0,1,0,low_risk
12000,0.0881,380.54,76000,14.04,0,0,12,0,13081,15,11412.97,11412.97,746.4,746.4,587.03,159.37,0,0,0,380.54,0,1,0,0,31450,0,2,0,0,32,18369,69,0,3,4128,75,15200,0,1,0,3,2621,775,93.6,0,0,73,127,13,13,0,15,20,0,6,8,6,6,5,10,10,8,12,0,0,0,0,100,100,0,0,42015,31450,12200,26815,0,0,1,0,0,1,0,1,0,0,low_risk
25000,0.118,553.59,45000,34.77,0,0,6,0,21093,11,24067.62,24067.62,1619.8,1619.8,932.38,687.42,0,0,0,553.59,0,1,0,1824,38083,0,3,0,2,21,16990,51,0,0,20914,65,24800,1,4,1,2,6347,3086,87.1,0,0,176,278,33,21,0,278,8,0,1,2,1,2,4,3,7,2,6,0,0,0,0,100,100,0,0,58298,38083,24000,33498,0,0,1,0,0,1,0,1,1,1,low_risk
35000,0.1033,1134.79,105000,18.79,0,0,12,0,35152,16,33325.83,33325.83,2219.36,2219.36,1674.17,545.19,0,0,0,1134.79,0,1,0,0,63760,1,3,1,2,5,28608,74,0,1,10715,60,67900,3,0,0,3,5313,27770,54.9,0,0,148,162,23,5,0,23,17,0,5,6,8,9,4,9,11,7,12,0,0,0,1,100,37.5,0,0,106669,63760,61600,38769,0,0,1,1,0,1,0,1,0,0,low_risk
5000,0.0646,153.16,57395,18.25,0,0,16,0,2158,39,4746.83,4746.83,301.83,301.83,253.17,48.66,0,0,0,153.16,0,1,0,0,13009,0,3,1,3,12,10851,48,0,1,582,13,74400,2,0,1,4,813,66457,3.1,0,0,138,339,15,12,0,15,12,0,9,10,10,23,9,13,30,10,16,0,0,0,1,100,0,0,0,96806,13009,68600,22406,0,0,1,0,0,1,0,1,0,0,low_risk
28000,0.0881,887.92,90000,20.17,0,2,17,1,19415,25,25937.87,25937.87,2629.5,2629.5,2062.13,567.37,0,0,0,887.92,0,1,0,0,469076,5,3,0,3,13,23786,58,7,8,4425,51,44200,2,5,3,11,27593,16107,45.9,0,0,162,97,1,1,2,1,2,0,5,8,7,8,7,13,16,8,17,0,0,0,7,100,14.3,1,0,529632,43201,29800,41080,1,0,0,0,0,1,0,1,1,0,low_risk
4000,0.1691,142.44,41000,24.12,0,1,14,0,13242,22,3738.12,3738.12,417.93,417.93,261.88,156.05,0,0,0,142.44,0,1,0,0,17122,1,1,0,1,23,3880,36,1,4,2435,48,24900,1,0,1,5,1223,8022,61.6,0,0,113,77,3,3,0,3,0,0,10,12,10,12,3,13,19,12,14,0,0,0,1,100,20,0,0,35646,17122,20900,10746,1,0,0,0,0,1,0,0,1,0,low_risk
5500,0.1033,178.33,79500,29.87,0,0,22,0,8680,33,5103.66,4848.47,527.1,500.75,396.34,130.76,0,0,0,178.33,0,1,0,1842,143558,0,4,2,4,7,56766,71,0,2,1662,48,57900,2,5,1,6,6836,27147,13.5,0,0,190,197,14,7,2,14,7,0,6,12,10,10,11,17,20,12,22,0,0,0,2,100,0,0,0,221645,65446,31400,79800,0,1,0,0,0,1,0,0,1,0,low_risk
5600,0.1614,197.27,65000,29.95,0,0,32,0,22942,58,5354.46,5330.56,381.99,380.28,245.54,136.45,0,0,0,197.27,0,1,0,0,91740,0,3,1,2,10,68798,84,4,8,4253,27,148000,1,8,3,10,2959,107669,15.4,0,0,163,202,7,7,0,7,8,0,9,11,23,29,15,29,42,11,32,0,0,0,5,100,13,0,0,210283,91740,127300,62283,0,0,1,0,0,1,0,0,0,0,low_risk
3000,0.1072,97.82,46440,22.56,0,2,15,0,19268,18,2785.03,2529.74,288.99,262.5,214.97,74.02,0,0,0,97.82,0,1,0,2760,108869,1,2,1,1,11,4586,54,2,4,12166,55,35200,2,3,4,5,7258,6997,70.8,0,0,28,339,5,5,3,15,0,2,4,9,4,4,2,11,13,9,15,0,0,0,3,82.4,50,0,0,213937,23854,24000,8500,1,0,0,0,0,1,0,0,1,0,low_risk
10000,0.1502,346.76,100000,5.34,0,0,10,0,7139,11,9326.86,9326.86,1019.42,1019.42,673.14,346.28,0,0,0,346.76,0,1,0,948,29340,0,7,0,0,27,22201,94,0,2,3464,73,16800,1,0,0,2,2934,9661,42.5,0,0,64,64,15,15,0,15,16,0,3,3,3,3,8,3,3,3,10,0,0,0,0,100,66.7,0,0,40471,29340,16800,23671,0,0,1,0,0,1,0,0,1,0,low_risk
13000,0.118,287.87,66500,25.52,0,0,14,0,15171,24,12678.35,12678.35,554.43,554.43,321.65,232.78,0,0,0,287.87,0,1,0,0,40165,1,3,0,2,17,24994,56,4,5,5867,47,40800,2,0,1,7,3090,14720,41.6,0,0,132,186,4,4,0,7,12,0,3,6,6,6,12,11,12,6,14,0,0,0,4,95.7,20,0,0,85868,40165,25200,45068,0,0,1,0,0,1,0,1,0,0,low_risk
3500,0.0819,109.99,20000,21.73,0,0,13,0,1269,26,2934.16,2913.2,618.71,614.29,565.84,52.87,0,0,0,109.99,0,1,0,0,131753,0,8,0,2,17,38267,78,0,0,435,45,38600,0,0,2,4,10135,34659,2.6,0,0,135,137,36,7,2,39,9,0,3,4,3,5,15,4,9,4,13,0,0,0,2,100,0,0,0,180405,39536,35600,48800,1,0,0,0,0,1,0,0,1,0,low_risk
2000,0.1131,65.78,50500,25.31,0,3,13,0,5219,15,1857.88,1602.42,194.2,167.5,142.12,52.08,0,0,0,65.78,0,1,0,0,50902,3,3,2,4,6,45683,78,2,4,1219,33,32500,2,3,7,8,3916,12590,18.2,0,0,34,155,4,4,0,24,3,0,4,5,7,7,5,10,10,5,13,0,0,0,4,100,0,0,0,83465,50902,15400,50965,0,0,1,0,0,1,0,0,1,0,low_risk
30000,0.0646,918.93,105000,30.35,0,0,17,0,7407,28,28481.06,28481.06,1810.94,1810.94,1518.94,292,0,0,0,918.93,0,1,0,0,306076,0,6,1,2,11,100818,47,0,0,1345,36,51400,1,0,2,3,18004,21224,8.5,0,0,131,160,36,11,2,36,11,0,2,5,4,5,13,10,13,5,17,0,0,0,2,100,0,0,0,416835,108225,23200,161435,1,0,0,0,0,1,0,1,0,0,low_risk
6000,0.0819,188.55,51000,20.45,0,2,8,0,16218,16,5554.17,5531.03,558.83,556.5,445.83,113,0,0,0,188.55,0,1,0,0,169424,1,1,0,0,42,7017,39,1,2,10650,36,46500,0,0,2,2,21178,9911,59.2,0,0,42,154,0,0,2,105,0,0,2,4,2,3,1,6,13,4,8,0,0,0,1,100,0,0,0,217713,23235,24300,18000,1,0,0,0,0,1,0,0,1,0,low_risk
2000,0.1691,71.22,45240,26.29,1,1,7,0,3003,16,1869.06,1845.69,203.33,200.79,130.94,72.39,0,0,0,71.22,0,1,0,0,37309,2,4,4,4,3,34306,75,0,1,2689,71,6900,0,6,4,5,5330,3897,43.5,0,0,87,247,17,3,1,17,0,2,2,2,2,5,8,2,7,2,7,0,0,1,4,87.5,0,0,0,52799,37309,6900,45899,0,0,1,0,0,1,0,0,1,0,low_risk
10400,0.0702,321.22,125000,10.41,0,1,9,0,5903,17,9877.72,9877.72,632.3,632.3,522.28,110.02,0,0,0,321.22,0,1,0,0,572850,1,2,1,2,8,36674,77,1,1,5903,32,83800,1,3,4,4,63650,77897,7,0,0,129,292,6,6,4,6,1,0,1,1,5,7,6,5,7,1,9,0,0,0,3,88.2,0,0,0,675932,42577,83800,47660,1,0,0,0,0,1,0,1,0,0,low_risk
24000,0.1033,513.84,126000,23.59,0,1,12,0,24173,36,23382.88,23382.88,993.25,993.25,617.12,376.13,0,0,0,513.84,0,1,0,0,237656,1,4,0,2,16,54124,75,1,2,5977,72,36300,1,7,1,4,19805,23,99.6,0,0,170,175,2,2,2,30,2,0,1,7,1,9,15,7,17,7,12,0,0,0,1,100,100,0,0,286708,78297,6000,71808,1,0,0,1,0,1,0,1,0,0,low_risk
6500,0.2235,249.42,44000,13.12,0,0,4,0,5224,6,6240.89,6240.89,478.66,478.66,259.11,219.55,0,0,0,249.42,0,1,0,0,13159,0,1,0,0,28,7935,57,1,1,3298,68,5300,4,2,2,1,3290,76,98.6,0,0,55,51,12,12,0,12,10,0,3,3,3,3,3,3,3,3,4,0,0,0,1,100,100,0,0,19273,13159,5300,13973,0,0,1,1,0,1,0,1,0,0,low_risk
14000,0.1797,355.28,32000,32.93,0,0,10,0,3623,15,13706.56,13706.56,759.48,759.48,293.44,466.04,0,0,0,355.28,0,1,0,0,61365,1,3,1,2,2,57742,103,0,0,762,87,14600,1,1,2,2,6137,7147,15.9,0,0,179,61,34,2,0,34,2,0,2,4,4,5,6,7,9,4,10,0,0,0,1,100,0,0,0,70528,61365,8500,55928,0,0,1,0,0,1,0,1,0,0,low_risk
8000,0.1072,260.86,35000,27.19,0,1,11,0,0,27,7619.52,7619.52,509.81,509.81,380.48,129.33,0,0,0,260.86,0,1,0,0,30451,1,3,2,3,5,30451,81,0,0,0,44,31800,3,1,2,3,2768,11500,0,0,0,107,133,36,5,0,51,5,0,0,0,2,4,13,8,14,0,11,0,0,0,2,100,0,0,0,69300,30451,11500,37500,0,0,1,1,0,1,0,1,0,0,low_risk
19000,0.2089,512.84,74000,27.92,2,0,6,0,11675,18,18444.19,18444.19,1483.39,1483.39,555.81,927.58,0,0,0,512.84,0,1,0,0,47187,0,3,0,2,14,35512,56,0,0,8148,59,17100,1,1,0,2,7865,5425,68.3,0,0,129,176,25,14,3,25,14,2,2,2,3,5,5,3,10,2,6,0,0,0,0,73.3,33.3,0,0,80609,47187,17100,63509,0,0,1,0,0,1,0,0,1,0,low_risk
8400,0.0702,259.45,64900,25.74,0,1,23,0,9147,32,7978.15,7978.15,510.71,510.71,421.85,88.86,0,0,0,259.45,0,1,0,0,253384,4,12,2,3,6,75086,95,3,4,2606,65,50600,1,0,1,9,11017,20972,22,0,0,102,101,2,2,2,20,3,0,4,9,4,6,17,10,13,9,23,0,0,0,5,100,0,0,0,303199,84233,26900,78882,1,0,0,0,0,1,0,1,0,0,low_risk
15000,0.1356,345.62,31000,15.25,0,1,9,0,781,14,14034.96,14034.96,1354.91,1354.91,965.04,389.87,0,0,0,420.62,0,1,0,0,10645,1,1,1,1,2,9864,99,1,3,781,51,11100,1,0,2,5,1183,8719,8.2,0,0,96,49,11,2,0,11,2,0,1,1,6,6,4,8,9,1,9,0,0,0,2,100,0,0,0,21100,10645,9500,10000,0,0,1,0,0,1,0,0,1,0,low_risk
39600,0.1033,847.83,143500,27.3,1,0,12,0,13560,35,38067.37,38067.37,2486.67,2486.67,1532.63,954.04,0,0,0,847.83,0,1,0,0,134804,0,6,0,3,14,121244,60,0,2,4586,38,73200,1,0,0,6,11234,44574,12.9,0,0,145,292,19,14,4,19,14,0,4,5,4,6,17,6,14,5,12,0,0,0,0,97.1,0,0,0,295989,134804,51200,222789,0,0,1,1,0,1,0,0,1,0,low_risk
5000,0.1131,164.43,40000,21.69,0,0,5,0,2604,8,4644.76,4644.76,463.45,463.45,355.24,108.21,0,0,0,164.43,0,1,0,83,65085,0,2,1,1,8,27770,71,0,1,1363,69,5000,0,1,1,2,13017,2396,52.1,0,0,61,45,20,8,1,20,8,0,2,2,2,2,5,2,2,2,5,0,0,0,1,100,0,0,0,90263,30374,5000,39018,1,0,0,0,0,1,0,1,1,0,low_risk
24000,0.1356,552.98,52000,23.96,0,1,13,0,35010,17,23145.07,23145.07,1613.74,1613.74,854.93,758.81,0,0,0,552.98,0,1,0,0,173072,1,4,0,1,13,27227,101,1,1,8379,53,90200,0,0,2,2,13313,45983,36.7,0,0,171,142,5,5,1,5,0,0,5,8,5,5,6,8,10,8,13,0,0,0,1,100,0,0,0,235026,62237,72700,27000,1,0,0,0,0,1,0,1,1,1,low_risk
3200,0.1072,104.35,47000,14.89,0,1,13,0,2515,28,2970.67,2715.38,308.29,281.8,229.33,78.96,0,0,0,104.35,0,1,0,1981,148639,2,6,1,1,6,15572,47,1,2,654,45,6900,1,4,1,5,11434,1846,26.2,0,0,112,179,5,5,4,77,6,9,1,4,1,2,16,5,7,4,13,0,0,0,2,67.9,0,0,0,175226,18087,2500,33080,1,0,0,0,0,1,0,0,1,0,low_risk
8000,0.1614,281.81,100000,16.03,0,0,9,0,5445,18,7649.23,7625.33,563.63,561.87,350.77,212.86,0,0,0,281.81,0,1,0,849,170236,1,3,0,2,13,20351,66,1,1,2666,63,10100,2,0,0,3,18915,4155,56.7,0,0,138,145,2,2,3,2,13,0,4,4,4,6,8,5,7,4,9,0,0,0,1,83.3,25,0,0,196669,25796,9600,30769,1,0,0,1,0,1,0,0,0,0,low_risk
30000,0.1033,972.68,100000,21.08,0,0,10,0,27722,12,28564.99,28564.99,1902.32,1902.32,1435.01,467.31,0,0,0,972.68,1,1,0,141,368065,0,2,0,2,15,16170,51,1,1,10132,47,61600,1,0,1,4,36807,32145,45.5,0,0,122,262,9,9,1,9,12,0,5,7,5,5,4,7,7,7,10,0,0,0,2,100,0,0,0,420912,43892,59000,31562,0,1,0,1,0,1,0,1,0,0,low_risk
8000,0.0702,247.09,150000,14.74,0,1,24,0,3389,68,7395.61,7372.5,733.47,731.18,604.39,129.08,0,0,0,247.09,0,1,0,0,784011,1,16,0,1,13,238477,126,2,4,3374,96,43800,2,1,2,6,32667,28411,10.7,0,0,182,77,3,3,1,3,0,0,2,2,4,4,60,7,7,2,24,0,0,0,2,100,0,0,0,780403,241866,31800,177874,1,0,0,0,0,1,0,0,1,0,low_risk
7000,0.1992,259.86,42000,33.2,0,0,23,0,9116,36,6710.3,6710.3,500.35,500.35,289.7,210.65,0,0,0,259.86,0,1,0,0,92230,3,12,1,3,8,83114,98,4,4,1774,77,34400,2,0,1,7,4010,7769,34.7,0,0,142,135,3,3,0,5,8,0,3,11,3,5,21,11,15,11,23,0,0,0,5,97.2,0,0,0,119526,92230,11900,85126,0,1,0,0,0,1,0,1,0,0,low_risk
20000,0.1356,679.29,47600,22.04,0,0,7,0,13987,11,18624.71,18624.71,2000.2,2000.2,1375.29,624.91,0,0,0,679.29,0,1,0,0,19525,0,1,0,0,49,5538,24,0,0,5945,49,16800,0,1,1,0,2789,886,92.5,0,0,79,100,25,25,0,25,12,0,5,6,5,5,3,6,8,6,7,0,0,0,0,100,80,0,0,39751,19525,11800,22951,0,0,1,0,0,1,0,1,1,0,low_risk
20000,0.118,442.88,83200,12.02,0,1,7,0,18818,14,19505.14,19505.14,879.21,879.21,494.86,384.35,0,0,0,442.88,0,1,0,0,28827,2,1,1,1,11,10009,72,2,3,6966,52,41500,0,0,1,4,4118,15426,53.5,0,0,164,166,3,3,0,17,3,0,4,5,5,7,5,6,9,5,7,0,0,0,3,100,0,0,0,55359,28827,33200,13859,0,0,1,0,0,1,0,1,0,0,low_risk
10000,0.2235,383.72,75000,16.9,0,0,13,0,16219,15,9396.49,9396.49,1120.12,1120.12,603.51,516.61,0,0,0,383.72,0,1,0,0,39296,0,9,0,1,17,23077,62,0,1,10125,74,16000,0,0,0,2,3023,0,101.4,0,0,110,68,20,17,0,20,20,0,4,4,4,5,9,4,6,4,13,0,0,0,0,100,100,0,0,53000,39296,16000,37000,0,0,1,0,0,1,0,1,1,0,low_risk
5000,0.118,165.6,65486,11.27,0,2,9,0,3502,23,4765.99,4765.99,323.01,323.01,234.01,89,0,0,0,165.6,0,1,0,75,10373,1,3,1,1,12,6871,44,1,2,2099,45,7500,1,7,3,3,1153,1201,63.6,0,0,170,136,2,2,2,27,2,4,1,4,2,4,10,6,10,4,8,0,0,0,2,56.5,0,0,0,23003,10373,3300,15503,0,0,1,0,0,1,0,1,0,0,low_risk
20000,0.1131,657.72,51000,18.59,0,0,5,1,18971,12,18579.03,18323.57,1941.74,1915.04,1420.97,520.77,0,0,0,657.72,0,1,0,0,25412,0,1,0,1,15,6441,67,0,0,11156,62,31100,1,0,0,1,5082,7368,62.2,0,0,79,97,38,15,0,74,15,0,2,4,2,5,4,4,8,4,5,0,0,0,0,100,0,1,0,40700,25412,19500,9600,0,0,1,0,0,1,0,0,1,0,low_risk
5000,0.1447,172.04,95000,10.43,1,0,10,0,3161,11,4775.16,4775.16,334.03,334.03,224.84,109.19,0,0,0,172.04,0,1,0,8008,16631,3,1,0,0,37,13470,54,6,7,1641,22,51100,1,1,2,7,1663,18442,8.2,0,0,46,108,4,4,0,4,6,0,2,6,5,5,2,9,9,6,10,0,0,0,6,90.9,0,0,0,76241,16631,20100,25141,0,0,1,0,0,1,0,1,0,0,low_risk
13700,0.1614,482.6,35000,20.51,0,1,9,0,13701,16,12792.9,12792.9,1417.09,1417.09,907.1,509.99,0,0,0,482.6,0,1,0,2906,16595,1,1,0,1,22,2894,43,2,2,3821,47,28600,0,2,2,3,1844,6249,53.4,0,0,31,266,2,2,1,40,2,0,2,7,2,4,2,8,13,7,9,0,0,0,2,93.8,0,0,0,35364,16595,13400,6764,0,1,0,0,0,1,0,1,1,0,low_risk
5500,0.118,182.16,47000,17.71,0,0,12,0,10190,18,5111.98,4856.38,537.47,510.6,388.02,149.45,0,0,0,182.16,0,1,0,0,32436,0,7,0,3,21,21664,78,0,0,4993,76,12800,0,0,0,3,2703,2610,79.6,0,0,87,158,33,21,0,40,21,0,4,4,4,6,9,4,8,4,12,0,0,0,0,94.4,50,0,0,42950,32436,12800,27938,0,0,1,0,0,1,0,0,1,0,low_risk
32450,0.1298,738.01,130000,31.98,0,0,15,0,172112,31,31276.37,31228.18,2155.53,2152.21,1173.63,981.9,0,0,0,738.01,0,1,0,0,432538,1,3,0,2,17,27998,57,3,3,20974,68,212500,2,2,3,6,28836,23034,73.6,0,0,127,313,3,3,3,3,9,0,8,10,9,11,9,11,19,10,15,0,0,0,4,100,44.4,0,0,495656,200110,87200,49156,1,0,0,0,0,1,0,0,1,0,low_risk
15000,0.1992,396.75,78000,34.37,0,0,17,0,19802,21,14549.35,14549.35,1148.75,1148.75,450.65,698.1,0,0,0,396.75,0,1,0,0,75865,1,8,2,4,10,56063,79,2,6,5150,69,38800,2,5,2,10,4463,14783,48.7,0,0,84,97,3,3,0,3,11,0,6,8,7,7,11,9,10,8,17,0,0,0,4,100,14.3,0,0,109639,75865,28800,70839,1,0,0,1,0,1,0,0,1,0,low_risk
